dataset,subject,epoch,vertex_channel,sfreq,n2_amp,n2_lat,p2_amp,p2_lat,n2p2_amp,gamma_power,gamma_band_hz,alpha_erd_pct,beta_erd_pct,psd_delta,psd_theta,psd_alpha,psd_beta,psd_gamma,plv_Fz-Cz,plv_Cz-Pz,plv_C3-C4,plv_FCz-CPz,perm_entropy,spectral_entropy,sample_entropy,higuchi_fd,dfa,hjorth_mobility,hjorth_complexity,rating,laser_power
ds005284,sub-001,10,CZ,1000.0,-17.578977584838867,0.228,-1.0458393096923828,0.472,16.533138275146484,0.04051461873646328,30.0-100.0,,17.12964344792159,0.0,0.0,0.0,1.1401327792555094,0.0781561114565222,0.2718510359212976,0.1539754169238413,0.06947461202837057,0.31012672476197584,0.48437496748529957,0.3388615389313975,0.1333210314750371,1.0270928726134507,1.8170839122584725,0.043406133,2.627475,,
ds005284,sub-001,11,CZ,1000.0,-17.308860778808594,0.19,8.019535064697266,0.48,25.32839584350586,0.49327182743956005,30.0-100.0,,34.98547794530163,0.0,0.0,0.0,2.339853090234101,0.14503909028457626,0.9037178423738196,0.6259679599020924,0.48552560909848214,0.6558744301178313,0.4573430765877799,0.3384423816001754,0.22722518963385832,1.0124731001774228,1.8672360378537851,0.060977064,1.6167446,,
ds005284,sub-001,12,CZ,1000.0,-26.532245635986328,0.186,22.593555450439453,0.31,49.12580108642578,0.021676358060038203,30.0-100.0,,-557.0385436989721,0.0,0.0,0.0,2.348165988223627,0.10025117528862301,0.8577231599757346,0.05592909760403922,0.5888298404331186,0.5308850982825627,0.4697784225248028,0.31105439963340376,0.14892902646876238,1.010200497204979,1.9254674217702434,0.050462376,1.6799445,,
ds005284,sub-002,0,CZ,1000.0,-6.364416122436523,0.35,23.549711227416992,0.548,29.914127349853516,0.6995124330826559,30.0-100.0,,-236.87039254756178,0.0,0.0,0.0,5.434618680737913,0.3432106313474605,0.30010881846067766,0.4761196526510512,0.20504048974180183,0.37023524916737693,0.5063781029129467,0.3812157090912675,0.22467022704505402,1.0356663201729366,1.7164148688381093,0.072090715,1.9922246,,
ds005284,sub-002,1,CZ,1000.0,-9.857706069946289,0.152,10.0714111328125,0.401,19.92911720275879,0.7730186014463879,30.0-100.0,,-61.89294560339792,0.0,0.0,0.0,5.349775077775121,0.3602273655503793,0.5748404636561295,0.16577872985430017,0.4920689223575017,0.1969883623557831,0.5093785346689549,0.398067204031772,0.2958127265191113,1.0351996949102784,1.7660986312865843,0.08397496,1.720298,,
ds005284,sub-002,2,CZ,1000.0,-53.813819885253906,0.226,10.929369926452637,0.411,64.74318981170654,0.23304003672780493,30.0-100.0,,-167.3884117421026,0.0,0.0,0.0,4.10519476281479,0.3980550773434455,0.44884874281657183,0.46978971763442545,0.5018329204815895,0.36061514917497983,0.49320152362141184,0.31067486789905135,0.08561918068578359,1.0253515654718328,1.8718630015527489,0.04445543,2.4331694,,
ds005284,sub-002,3,CZ,1000.0,-34.020484924316406,0.249,14.4966459274292,0.32,48.517130851745605,0.08188819543687459,30.0-100.0,,58.13016666347176,0.0,0.0,0.0,9.409244870766997,0.4810947295197481,0.35342929253108146,0.7099279378336552,0.3536734823661354,0.6922227571443514,0.4622616303435083,0.35701341733614067,0.19314712015652244,1.017168885398706,1.8676150326151078,0.0626122,1.8322229,,
ds005284,sub-002,4,CZ,1000.0,-7.79500675201416,0.35,6.692422389984131,0.436,14.487429141998291,0.12017232977878066,30.0-100.0,,48.12428316411378,0.0,0.0,0.0,2.3286998039111495,0.2763912114312258,0.30853326670149844,0.35828677613831234,0.21881270699901137,0.25613821522772356,0.500362994671326,0.35399682544936273,0.1949273641525785,1.0308594078295472,1.817658829277144,0.057773456,2.3292317,,
ds005284,sub-002,5,CZ,1000.0,-4.8431477546691895,0.337,14.101764678955078,0.478,18.944912433624268,0.20860027605921433,30.0-100.0,,-200.86737910231784,0.0,0.0,0.0,3.6172514082863927,0.19210962924665065,0.6047465420676728,0.5542993811136976,0.3565159135872807,0.4970503581506995,0.5101887453215423,0.36885208733771274,0.2590190032775199,1.0332882436070592,1.7536441996393504,0.0715256,1.802279,,
ds005284,sub-002,6,CZ,1000.0,-8.335443496704102,0.197,14.499993324279785,0.477,22.835436820983887,0.3499182380151452,30.0-100.0,,-128.45915215768377,0.0,0.0,0.0,2.402758167590946,0.26676310446986046,0.7455946385060024,0.3721635140075663,0.3094743104299767,0.3427588388244727,0.515844219779428,0.3618281383491487,0.21140857032680055,1.0330994405633642,1.7620995047294767,0.06279579,2.2698376,,
ds005284,sub-002,7,CZ,1000.0,-9.131354331970215,0.321,24.527175903320312,0.426,33.65853023529053,0.32229728427216575,30.0-100.0,,-73.51039435393028,0.0,0.0,0.0,1.935162814334035,0.36746700502634455,0.5914056259569233,0.24945229495805143,0.23158817749990057,0.3798030801372594,0.5013236108679318,0.26533363795443193,0.17035948452999425,1.0348638331701878,1.7886995660673524,0.047476444,2.9764032,,
ds005284,sub-002,8,CZ,1000.0,-10.961167335510254,0.268,13.267815589904785,0.512,24.22898292541504,0.9305633604566695,30.0-100.0,,24.235896931026893,0.0,0.0,0.0,3.7660953821614385,0.5639457843400457,0.6125354304882293,0.31315502721067157,0.1330790425669744,0.6119471098626212,0.5132945926602864,0.40708325622104735,0.2900687717204567,1.0362065305955717,1.6884574149441993,0.07930834,1.9544069,,
ds005284,sub-002,9,CZ,1000.0,-24.04421615600586,0.262,21.538190841674805,0.408,45.582406997680664,0.37090557158853815,30.0-100.0,,-307.8305504833613,0.0,0.0,0.0,3.91863111872226,0.4873497659142116,0.5594243862542914,0.5654680284816295,0.20910517971053028,0.6778962094259874,0.4932935875502173,0.3426898345707884,0.21064688584219982,1.0269407846503371,1.8216423523729846,0.06445687,1.9163176,,
ds005284,sub-002,10,CZ,1000.0,-16.19051170349121,0.215,19.35498046875,0.354,35.54549217224121,0.03799036714000753,30.0-100.0,,64.24803202374525,0.0,0.0,0.0,1.906985999085009,0.10847890814548108,0.372617553295959,0.22380808852728687,0.415299706414057,0.12922576734495136,0.487399562023281,0.28137269951715455,0.11721362281286782,1.02604380449259,1.8464994079369006,0.03726648,3.3545265,,
ds005284,sub-002,11,CZ,1000.0,-3.913656711578369,0.288,10.787984848022461,0.371,14.70164155960083,0.46616460910473523,30.0-100.0,,-16.349742061986067,0.0,0.0,0.0,2.0807540859095752,0.3130562708832185,0.23137000401653074,0.3889026003914884,0.5942174594965082,0.33464356022810704,0.5053133046033299,0.3610792385441961,0.17589947240450415,1.0275405394263482,1.7849301466274774,0.056521382,2.4005702,,
ds005284,sub-002,12,CZ,1000.0,-17.384746551513672,0.209,6.522890090942383,0.322,23.907636642456055,0.03979784701995011,30.0-100.0,,-216.7221989429101,0.0,0.0,0.0,4.111301619559526,0.17992771692797171,0.392905035017676,0.2993797664339614,0.17637785866147038,0.2801067194209307,0.5077126565024686,0.34986300664992503,0.25096010038820166,1.0260292623617806,1.8186954613795567,0.06434554,1.9802606,,
ds005284,sub-002,13,CZ,1000.0,-5.351731300354004,0.269,12.219677925109863,0.487,17.571409225463867,0.5240353592693946,30.0-100.0,,70.67505803482814,0.0,0.0,0.0,6.2472273129969835,0.5876044286735743,0.7881843732806126,0.08693211906997914,0.08144478184973905,0.37595702273546006,0.4972190212367817,0.38409524328114464,0.24116895033388003,1.0316956528701826,1.7863985916440381,0.06952585,1.8530676,,
ds005284,sub-002,14,CZ,1000.0,-24.78232192993164,0.173,5.309650897979736,0.323,30.091972827911377,0.3530083367801924,30.0-100.0,,-16.71883534836528,0.0,0.0,0.0,3.5194550873711705,0.2237284492736819,0.18295652496197032,0.2614861840785498,0.2871948967156629,0.2594835802589517,0.4816523835297471,0.3535398890376563,0.154000209210322,1.0202719397332258,1.846002433741667,0.048230957,2.371605,,
ds005284,sub-002,15,CZ,1000.0,-11.838889122009277,0.193,9.62267780303955,0.376,21.461566925048828,0.033970922910561696,30.0-100.0,,-34.861034777945434,0.0,0.0,0.0,10.135226417332888,0.1523800875779524,0.33150806216790735,0.36000867986281104,0.22663887010414827,0.39703551653178354,0.5063762455150812,0.42199899454845413,0.3283916126564832,1.0324099692857232,1.7325730495751137,0.098895,1.4058015,,
ds005284,sub-003,0,CZ,1000.0,-7.578275203704834,0.286,12.041019439697266,0.418,19.6192946434021,0.21344434049710026,30.0-100.0,,58.116364947306366,0.0,0.0,0.0,1.4592976367566735,0.11437072914716964,0.6013207909452591,0.3007544381709304,0.4913759444430208,0.23207882869508845,0.4738949783730915,0.3126128545157157,0.1904176446332623,1.0153603072713333,1.8435766562222609,0.054366868,2.0409355,,
ds005284,sub-003,1,CZ,1000.0,-12.597227096557617,0.18,23.848129272460938,0.302,36.445356369018555,0.12080421842217137,30.0-100.0,,-113.3163662768126,0.0,0.0,0.0,2.448119194013998,0.14883167724617785,0.6790384264380228,0.592624812656223,0.34580151033663903,0.30422292107565746,0.4924418618393293,0.3420696852158001,0.12197781244055514,1.020376220645852,1.846470172935549,0.044469498,2.4010406,,
ds005284,sub-003,2,CZ,1000.0,-13.706550598144531,0.217,32.83161544799805,0.345,46.53816604614258,0.03370669471203236,30.0-100.0,,-23.181141849344826,0.0,0.0,0.0,2.687403029995039,0.1292558596142461,0.6801527842979256,0.48205293173864117,0.6344869910546943,0.42337831401394677,0.4571306588541327,0.3128113634346265,0.12663455997505346,1.012089822441599,1.8748220660936292,0.040794946,2.2190924,,
ds005284,sub-003,3,CZ,1000.0,-6.0923919677734375,0.202,29.084211349487305,0.3,35.17660331726074,0.060722581064445724,30.0-100.0,,-193.57606353354296,0.0,0.0,0.0,1.3984281104058027,0.10159556921603488,0.4529976457498955,0.29951005245554413,0.33268503440905856,0.4080913506517473,0.48630232468690454,0.29540968896153846,0.10002590091938791,1.0174126399708023,1.8960163393467444,0.034994006,2.9555295,,
ds005284,sub-003,4,CZ,1000.0,-7.121410846710205,0.164,36.816314697265625,0.3,43.93772554397583,0.029554648487334356,30.0-100.0,,-868.1401626498136,0.0,0.0,0.0,3.629717219155282,0.08647855598018298,0.8317005406531672,0.6612955802261765,0.6272443361138326,0.7055974903010525,0.46952219638070763,0.3119023752548105,0.14983044739797097,1.0086765230318462,1.9185645878678457,0.049409598,1.7270929,,
ds005284,sub-003,5,CZ,1000.0,-10.916646003723145,0.23,25.849361419677734,0.31,36.76600742340088,0.04622470038072313,30.0-100.0,,-255.4186942096335,0.0,0.0,0.0,2.1847986499778926,0.06674159825391379,0.7027287093785207,0.1180987326042462,0.49349375324392836,0.6689598826479479,0.4784363344793681,0.3095007923811872,0.11449867938463511,1.0168018419134812,1.9099341677166486,0.04062326,2.268498,,
ds005284,sub-003,6,CZ,1000.0,-20.43581771850586,0.198,16.67453384399414,0.335,37.1103515625,0.0823029198241329,30.0-100.0,,-796.0251036785456,0.0,0.0,0.0,2.9308401281014085,0.08620591138418753,0.7730136431902193,0.13726435995489802,0.5566346633906151,0.5167317667621943,0.481054971711096,0.2848906669209453,0.1389692504824588,1.0151136316384128,1.8827666568964145,0.044906378,2.0997837,,
ds005284,sub-003,7,CZ,1000.0,-5.724222183227539,0.214,25.81578254699707,0.332,31.54000473022461,0.05577321706423666,30.0-100.0,,-345.6667776153056,0.0,0.0,0.0,2.6315879076719284,0.05924986173812957,0.5501615197551063,0.29837781252633666,0.8801421159084576,0.3352192045543338,0.4783720236039688,0.33988966669009063,0.12463212708228616,1.0161510783334418,1.8626798692422548,0.03964508,2.7297125,,
ds005284,sub-003,8,CZ,1000.0,-15.97245979309082,0.21,19.31786346435547,0.331,35.29032325744629,0.060680655276493245,30.0-100.0,,63.12260705683141,0.0,0.0,0.0,1.6202362021431327,0.12589127149128035,0.6379224442977575,0.3909834282793208,0.5086491766123175,0.737771944694863,0.47087929033961845,0.31035084056506995,0.12165053449494646,1.011754983136543,1.9045178583221456,0.03899233,2.6072707,,
ds005284,sub-003,9,CZ,1000.0,-14.475526809692383,0.23,24.913724899291992,0.3,39.389251708984375,0.04190563234010569,30.0-100.0,,-2300.246554523607,0.0,0.0,0.0,1.8461832660250366,0.07443243910509878,0.48635552570111373,0.3278204308179886,0.18203467850082833,0.6331238796980178,0.4862250555412771,0.3243787174773721,0.10130857192618954,1.0179725417206282,1.8987099821766174,0.045301393,2.138367,,
ds005284,sub-003,10,CZ,1000.0,-12.439897537231445,0.225,23.791240692138672,0.301,36.23113822937012,0.033779965868445394,30.0-100.0,,-317.75842641024565,0.0,0.0,0.0,1.933942810865119,0.03916685832263192,0.9154570498394786,0.4160219669258222,0.043614126752248086,0.5378823883760603,0.46395199574148216,0.3176690162402861,0.1532779047065265,1.0133540865120454,1.90715207392226,0.04609892,1.9500954,,
ds005284,sub-003,11,CZ,1000.0,-19.06296730041504,0.2,25.919153213500977,0.322,44.982120513916016,0.03309868504887403,30.0-100.0,,-25.931638696939785,0.0,0.0,0.0,1.7664580082055181,0.05146490962041131,0.6337821487495491,0.5475660352815993,0.7871081322422658,0.6827315466373918,0.4607463241992274,0.29346800192300304,0.11445005806153338,1.0108084711859462,1.937391122154649,0.036613055,2.421722,,
ds005284,sub-003,12,CZ,1000.0,-13.49234676361084,0.212,18.058841705322266,0.304,31.551188468933105,0.0732913918296274,30.0-100.0,,-191.2897120890463,0.0,0.0,0.0,1.765687280567363,0.05873357717012945,0.667475297968272,0.3072457930651611,0.15500609123832237,0.7220038558188716,0.4734279344370363,0.32051198326968167,0.16638639662244636,1.0136034257257642,1.891076424872783,0.048004985,2.1341941,,
ds005284,sub-003,13,CZ,1000.0,-9.355920791625977,0.218,28.860546112060547,0.306,38.21646690368652,0.24739018198330354,30.0-100.0,,34.358776863490334,0.0,0.0,0.0,1.220151869347319,0.06369909187187162,0.6623246418329771,0.38847661770068076,0.5923037255257012,0.6511314773804885,0.4755403117766426,0.28619415468957016,0.11771811496288964,1.0168079474615737,1.9153606444606153,0.036166497,2.7904463,,
ds005284,sub-003,14,CZ,1000.0,-19.62297248840332,0.194,29.87778091430664,0.323,49.50075340270996,0.08507865094904352,30.0-100.0,,-578.9058350998433,0.0,0.0,0.0,4.821046604774892,0.11863558944485986,0.8948489255460307,0.7969276957228477,0.3799114374063096,0.6067955869450607,0.4749714253048546,0.315633019797178,0.20186325274004435,1.0125218473048865,1.874454861895637,0.057460755,1.6174498,,
ds005284,sub-003,15,CZ,1000.0,-14.376888275146484,0.152,24.814573287963867,0.366,39.19146156311035,0.11743872619592727,30.0-100.0,,-353.9325842696629,0.0,0.0,0.0,1.867140003014356,0.08600574556575508,0.7328001724376784,0.7051741531073027,0.1313263309747974,0.6995310712387137,0.4807995518471938,0.31553411030610634,0.09708313681277933,1.0137209026757088,1.8938021687048459,0.03373814,2.9941592,,
ds005284,sub-004,0,CZ,1000.0,-46.83363342285156,0.254,5.859961986541748,0.406,52.69359540939331,0.1312694260212112,30.0-100.0,,-269.79266509200966,0.0,0.0,0.0,16.13394543528557,0.17112950873285349,0.3813136537607028,0.1916084781262151,0.2551354136501006,0.24387419789889006,0.5076088015656376,0.3469939755795769,0.21659198810523972,1.0310140277934523,1.74708778358714,0.061701775,2.1253612,,
ds005284,sub-004,1,CZ,1000.0,-45.24995040893555,0.251,16.60953140258789,0.433,61.85948181152344,0.09346452809351306,30.0-100.0,,-127.18957050468937,0.0,0.0,0.0,22.90443889796734,0.28973974816175196,0.04771113193239783,0.5494046051867687,0.4033475448339109,0.5912064407204726,0.5073164126937314,0.362050459777527,0.31131953660611633,1.0354265413623274,1.7349497447026978,0.083988436,1.6108489,,
ds005284,sub-004,2,CZ,1000.0,-53.86519241333008,0.25,17.559816360473633,0.479,71.42500877380371,0.7220736207514122,30.0-100.0,,-142.03149535824298,0.0,0.0,0.0,21.770022809505463,0.5468647227698936,0.3240314275704233,0.4476512419317911,0.2196648315846246,0.6798362247899952,0.5116097885177072,0.38103231961645223,0.21918289011201425,1.0355337175317783,1.7462025510870929,0.063359916,2.1716344,,
ds005284,sub-004,3,CZ,1000.0,-51.04524612426758,0.226,9.33859634399414,0.326,60.38384246826172,0.8297877696614129,30.0-100.0,,-181.8027390610869,0.0,0.0,0.0,22.375866305083036,0.739501359776372,0.3519163331457597,0.4349310416270567,0.5659788846054974,0.4757075924584299,0.5077213091761255,0.35190962275330456,0.19128234186576362,1.0301284480090698,1.759372530485919,0.061921008,2.1233091,,
ds005284,sub-004,4,CZ,1000.0,-80.47006225585938,0.317,26.26991844177246,0.466,106.73998069763184,1.0282390533971064,30.0-100.0,,-163.09563946932974,0.0,0.0,0.0,27.217811904847622,0.652245206677296,0.2606931213561242,0.6440673381235751,0.503363496384584,0.5619810382953295,0.5018971159426056,0.31047347837211137,0.16897445543253894,1.0326244607769184,1.7653631589984027,0.054612055,2.3972187,,
ds005284,sub-004,5,CZ,1000.0,-40.70417785644531,0.234,18.989078521728516,0.378,59.69325637817383,0.27796456809945413,30.0-100.0,,-46.70731286442143,0.0,0.0,0.0,14.566059922799468,0.26487102066959434,0.20774354578834217,0.19708985534060086,0.49252288550055523,0.3943774669442362,0.5028763302364228,0.3758601757073503,0.2746272422919775,1.0334290469041594,1.7521801806698925,0.07676784,1.716868,,
ds005284,sub-004,6,CZ,1000.0,-55.78729248046875,0.223,23.404191970825195,0.34,79.19148445129395,0.3416583826599943,30.0-100.0,,-62.53374345496376,0.0,0.0,0.0,23.08237412944436,0.1872477766063363,0.36903926684720645,0.6154903502108825,0.2644949438579152,0.5700478032772365,0.5068852600414208,0.33703870796582086,0.2038026457434854,1.0322224210330053,1.7833485293506157,0.058836482,2.2604508,,
ds005284,sub-004,7,CZ,1000.0,-39.891021728515625,0.202,32.207279205322266,0.307,72.09830093383789,0.05691289462694815,30.0-100.0,,-414.7336431740603,0.0,0.0,0.0,18.95061763934791,0.2241951453343105,0.20504878447121502,0.49093674685504574,0.10666214647915304,0.6055553766824182,0.513909660638053,0.343190804415041,0.20265036358409474,1.034453317063691,1.7179058528582765,0.060644202,2.3377092,,
ds005284,sub-004,8,CZ,1000.0,-65.69478607177734,0.214,38.654911041259766,0.363,104.34969711303711,1.2966761856435771,30.0-100.0,,-190.52160426022914,0.0,0.0,0.0,23.999689146876335,0.6441359022081317,0.3673945951132879,0.6336263011443254,0.4599235921208241,0.8267423367014144,0.5077228111938984,0.33864999138025004,0.17517667020150413,1.0327059844007742,1.7757057532958396,0.057133734,2.3704495,,
ds005284,sub-004,9,CZ,1000.0,-43.8834114074707,0.228,18.049461364746094,0.422,61.9328727722168,0.26006223067428014,30.0-100.0,,-10.010042228627409,0.0,0.0,0.0,21.052803844213486,0.29543142127345934,0.45878617127822785,0.2792313577333151,0.3417055881279714,0.3694829425115159,0.5038598832505967,0.3587865416576267,0.27700416557833996,1.0334971361810665,1.7699096545482418,0.071277745,1.8874507,,
ds005284,sub-004,10,CZ,1000.0,-58.67176818847656,0.243,31.27957534790039,0.389,89.95134353637695,0.09729990005816723,30.0-100.0,,-205.9285062406987,0.0,0.0,0.0,34.08319549635053,0.17749849956322575,0.15171785017146022,0.5550442210896147,0.6072097396986053,0.43641049851692254,0.5138124825006627,0.35805364123021727,0.25422693619411024,1.030547479189535,1.723578973673637,0.0739543,1.8322245,,
ds005284,sub-004,11,CZ,1000.0,-42.795433044433594,0.24,21.660768508911133,0.307,64.45620155334473,0.6362752060411203,30.0-100.0,,-41.834068161929686,0.0,0.0,0.0,24.81362782418728,0.35549573635223347,0.4120060992895723,0.3796383219880375,0.3232491336486147,0.7449522282910038,0.509752581665865,0.3738290046126571,0.3465393132268538,1.0326447709967028,1.684307277328849,0.08438703,1.6976523,,
ds005284,sub-005,0,CZ,1000.0,-5.072136878967285,0.156,4.1229400634765625,0.367,9.195076942443848,0.01971361278169017,30.0-100.0,,-168.96107709291206,0.0,0.0,0.0,0.3942764233215712,0.015345877191332534,0.7371045532682191,0.4378978553694682,0.09327490450617831,0.6342097829189692,0.48958992389566114,0.32939463180239587,0.17039521707300126,1.024168589811634,1.8562297501957579,0.048537575,2.2864552,,
ds005284,sub-005,1,CZ,1000.0,-5.071480751037598,0.241,13.070732116699219,0.446,18.142212867736816,0.05349946116835029,30.0-100.0,,-427.3112994020919,0.0,0.0,0.0,1.0926072718575597,0.10427089192241272,0.6744020948332804,0.08332790324906796,0.21056218777823005,0.7785473184917288,0.49522126517235304,0.33704715161286936,0.16159535905548505,1.0267427685277362,1.7689731112023435,0.04932007,2.7263136,,
ds005284,sub-005,2,CZ,1000.0,-10.198966026306152,0.185,10.805885314941406,0.382,21.00485134124756,0.07190428711093683,30.0-100.0,,-27.022949703349003,0.0,0.0,0.0,0.7743025198578835,0.09675935135678576,0.6552987962534779,0.09418159471746393,0.40903473257508755,0.7665207089807514,0.497487834603919,0.3240351868169545,0.12505706077285683,1.031538440339766,1.7483065553766333,0.040375117,3.4431832,,
ds005284,sub-005,3,CZ,1000.0,-16.734479904174805,0.184,12.04664421081543,0.432,28.781124114990234,0.1495189562567903,30.0-100.0,,-356.9848356935995,0.0,0.0,0.0,0.6660690414719284,0.08065871950912497,0.7990209385215685,0.2530337532600931,0.40435489208517295,0.5904421032088498,0.5018964718557943,0.28511351818171227,0.09891210314006559,1.027502990887042,1.8970653428974444,0.03431149,3.348694,,
ds005284,sub-005,4,CZ,1000.0,-9.24305248260498,0.243,5.60386323928833,0.346,14.84691572189331,0.021370843877310634,30.0-100.0,,-58.66082098197138,0.0,0.0,0.0,0.708709645550698,0.050206490873064974,0.49962193574916564,0.150038564516094,0.4650237566075321,0.27655556470827725,0.5003904655812628,0.35427976824345436,0.1840722772953368,1.0329377179189418,1.7741010613600294,0.054514445,2.4004936,,
ds005284,sub-005,5,CZ,1000.0,-6.250674247741699,0.279,13.041754722595215,0.459,19.292428970336914,0.020522979033848164,30.0-100.0,,55.05828574428111,0.0,0.0,0.0,0.5294166330713779,0.07194485132227396,0.4889457594483512,0.21600360112725184,0.3523690473987113,0.721276297559392,0.5116942336327182,0.266180258048995,0.09775259801397988,1.022459458279913,1.8410388263230466,0.03278137,3.6567984,,
ds005284,sub-005,6,CZ,1000.0,-7.830785751342773,0.235,6.851683139801025,0.41,14.682468891143799,0.08060141580340822,30.0-100.0,,-25.236074351284465,0.0,0.0,0.0,0.5860868986928836,0.0749962409874812,0.6305604177894337,0.12990734286581154,0.24657701456135883,0.35365434097354825,0.5048708800858214,0.3006586409173942,0.14866258636701699,1.030778283830677,1.7748505215982702,0.047255423,2.9051695,,
ds005284,sub-005,7,CZ,1000.0,-8.08023738861084,0.348,0.5867215394973755,0.321,8.666958928108215,0.013058166393833427,30.0-100.0,,-191.79916939021368,0.0,0.0,0.0,1.4331043930724263,0.08073675981052751,0.7694900426633466,0.5298826073399121,0.3540250738214983,0.6748417574715446,0.4935492476910387,0.3457273440892727,0.2120562196020138,1.024106756549517,1.8635132843000255,0.060053516,1.9960618,,
ds005284,sub-005,8,CZ,1000.0,-5.490839958190918,0.15,9.369378089904785,0.44,14.860218048095703,0.035562623287859085,30.0-100.0,,-87.88991899092251,0.0,0.0,0.0,0.8844222029438242,0.05343271753460721,0.7078032730381194,0.14859423758923365,0.3174193597068503,0.7489726878341508,0.4831369239593816,0.36277505901440915,0.22304459774808982,1.0189162194292163,1.8222349235387203,0.059848677,1.9138049,,
